,yearID,teamID,lgID,playerID
45214,1966,CLE,AL,colavro01
45255,1966,DET,AL,kalinal01
45257,1966,DET,AL,lolicmi01
45286,1966,HOU,NL,cuellmi01
45307,1966,HOU,NL,morgajo02
45313,1966,HOU,NL,roberro01
45327,1966,KC1,AL,campabe01
45346,1966,KC1,AL,hunteca01
45378,1966,LAN,NL,drysddo01
45386,1966,LAN,NL,koufasa01
45402,1966,LAN,NL,suttodo01
45414,1966,MIN,AL,kaatji01
45416,1966,MIN,AL,killeha01
45424,1966,MIN,AL,olivato01
45451,1966,NYA,AL,fordwh01
45459,1966,NYA,AL,mantlmi01
45460,1966,NYA,AL,marisro01
45478,1966,NYN,NL,boyerke01
45509,1966,NYN,NL,ryanno01
45524,1966,PHI,NL,bunniji01
45537,1966,PHI,NL,jenkife01
45562,1966,PIT,NL,clemero01
45570,1966,PIT,NL,mazerbi01
45585,1966,PIT,NL,stargwi01
45593,1966,SFN,NL,cepedor01
45611,1966,SFN,NL,maricju01
45613,1966,SFN,NL,mayswi01
45614,1966,SFN,NL,mccovwi01
45616,1966,SFN,NL,perryga01
45627,1966,SLN,NL,brocklo01
45629,1966,SLN,NL,carltst01
45630,1966,SLN,NL,cepedor01
45637,1966,SLN,NL,gibsobo01
45704,1967,ATL,NL,aaronha01
45733,1967,ATL,NL,niekrph01
45741,1967,ATL,NL,torrejo01
45746,1967,BAL,AL,aparilu01
45777,1967,BAL,AL,palmeji01
45781,1967,BAL,AL,robinbr01
45782,1967,BAL,AL,robinfr02
45824,1967,BOS,AL,yastrca01
45873,1967,CHA,AL,boyerke01
45880,1967,CHA,AL,colavro01
45911,1967,CHA,AL,wilheho01
45916,1967,CHN,NL,bankser01
45933,1967,CHN,NL,jenkife01
45946,1967,CHN,NL,santoro01
45956,1967,CHN,NL,willibi01
45960,1967,CIN,NL,benchjo01
45973,1967,CIN,NL,mayle01
45980,1967,CIN,NL,perezto01
45996,1967,CLE,AL,colavro01
46040,1967,DET,AL,kalinal01
46045,1967,DET,AL,lolicmi01
46049,1967,DET,AL,matheed01
46076,1967,HOU,NL,cuellmi01
46095,1967,HOU,NL,matheed01
46097,1967,HOU,NL,morgajo02
46116,1967,KC1,AL,campabe01
46129,1967,KC1,AL,hunteca01
46130,1967,KC1,AL,jacksre01
46160,1967,LAN,NL,drysddo01
46183,1967,LAN,NL,suttodo01
46190,1967,MIN,AL,carewro01
46197,1967,MIN,AL,kaatji01
46199,1967,MIN,AL,killeha01
46207,1967,MIN,AL,olivato01
46230,1967,NYA,AL,fordwh01
46238,1967,NYA,AL,mantlmi01
46264,1967,NYN,NL,boyerke01
46301,1967,NYN,NL,seaveto01
46319,1967,PHI,NL,bunniji01
46356,1967,PIT,NL,clemero01
46367,1967,PIT,NL,mazerbi01
46384,1967,PIT,NL,stargwi01
46410,1967,SFN,NL,maricju01
46413,1967,SFN,NL,mayswi01
46415,1967,SFN,NL,mccovwi01
46417,1967,SFN,NL,perryga01
46425,1967,SLN,NL,brocklo01
46426,1967,SLN,NL,carltst01
46427,1967,SLN,NL,cepedor01
46431,1967,SLN,NL,gibsobo01
46440,1967,SLN,NL,marisro01
46490,1968,ATL,NL,aaronha01
46516,1968,ATL,NL,niekrph01
46524,1968,ATL,NL,torrejo01
46557,1968,BAL,AL,robinbr01
46558,1968,BAL,AL,robinfr02
46596,1968,BOS,AL,yastrca01
46641,1968,CHA,AL,aparilu01
46644,1968,CHA,AL,boyerke01
46675,1968,CHA,AL,wilheho01
46680,1968,CHN,NL,bankser01
46694,1968,CHN,NL,jenkife01
46712,1968,CHN,NL,santoro01
46720,1968,CHN,NL,willibi01
46724,1968,CIN,NL,benchjo01
46738,1968,CIN,NL,mayle01
46745,1968,CIN,NL,perezto01
46809,1968,DET,AL,kalinal01
46811,1968,DET,AL,lolicmi01
46813,1968,DET,AL,matheed01
46839,1968,HOU,NL,cuellmi01
46855,1968,HOU,NL,morgajo02
46872,1968,LAN,NL,boyerke01
46875,1968,LAN,NL,colavro01
46878,1968,LAN,NL,drysddo01
46900,1968,LAN,NL,suttodo01
46905,1968,MIN,AL,carewro01
46911,1968,MIN,AL,kaatji01
46914,1968,MIN,AL,killeha01
46922,1968,MIN,AL,olivato01
46941,1968,NYA,AL,colavro01
46942,1968,NYA,AL,coxbo01
46951,1968,NYA,AL,mantlmi01
46994,1968,NYN,NL,ryanno01
46995,1968,NYN,NL,seaveto01
47007,1968,OAK,AL,campabe01
47012,1968,OAK,AL,fingero01
47016,1968,OAK,AL,hunteca01
47017,1968,OAK,AL,jacksre01
47022,1968,OAK,AL,larusto01
47073,1968,PIT,NL,bunniji01
47075,1968,PIT,NL,clemero01
47087,1968,PIT,NL,mazerbi01
47096,1968,PIT,NL,stargwi01
47121,1968,SFN,NL,maricju01
47124,1968,SFN,NL,mayswi01
47126,1968,SFN,NL,mccovwi01
47130,1968,SFN,NL,perryga01
47135,1968,SLN,NL,brocklo01
47136,1968,SLN,NL,carltst01
47137,1968,SLN,NL,cepedor01
47142,1968,SLN,NL,gibsobo01
47150,1968,SLN,NL,marisro01
47158,1968,SLN,NL,simmote01
47205,1969,ATL,NL,aaronha01
47215,1969,ATL,NL,cepedor01
47234,1969,ATL,NL,niekrph01
47243,1969,ATL,NL,wilheho01
47251,1969,BAL,AL,cuellmi01
47264,1969,BAL,AL,palmeji01
47269,1969,BAL,AL,robinbr01
47270,1969,BAL,AL,robinfr02
47282,1969,BOS,AL,fiskca01
47313,1969,BOS,AL,yastrca01
47356,1969,CAL,AL,wilheho01
47361,1969,CHA,AL,aparilu01
47404,1969,CHN,NL,bankser01
47419,1969,CHN,NL,jenkife01
47436,1969,CHN,NL,santoro01
47441,1969,CHN,NL,willibi01
47445,1969,CIN,NL,benchjo01
47461,1969,CIN,NL,mayle01
47467,1969,CIN,NL,perezto01
47528,1969,DET,AL,kalinal01
47531,1969,DET,AL,lolicmi01
47577,1969,HOU,NL,morgajo02
47629,1969,LAN,NL,boyerke01
47632,1969,LAN,NL,bunniji01
47636,1969,LAN,NL,drysddo01
47640,1969,LAN,NL,garvest01
47663,1969,LAN,NL,suttodo01
47671,1969,MIN,AL,carewro01
47680,1969,MIN,AL,kaatji01
47681,1969,MIN,AL,killeha01
47689,1969,MIN,AL,olivato01
47752,1969,NYA,AL,coxbo01
47768,1969,NYA,AL,munsoth01
47812,1969,NYN,NL,ryanno01
47813,1969,NYN,NL,seaveto01
47821,1969,OAK,AL,campabe01
47826,1969,OAK,AL,fingero01
47831,1969,OAK,AL,hunteca01
47832,1969,OAK,AL,jacksre01
47837,1969,OAK,AL,larusto01
47897,1969,PIT,NL,bunniji01
47899,1969,PIT,NL,clemero01
47914,1969,PIT,NL,mazerbi01
47923,1969,PIT,NL,stargwi01
48046,1969,SFN,NL,maricju01
48049,1969,SFN,NL,mayswi01
48051,1969,SFN,NL,mccovwi01
48053,1969,SFN,NL,perryga01
48060,1969,SLN,NL,brocklo01
48063,1969,SLN,NL,carltst01
48072,1969,SLN,NL,gibsobo01
48093,1969,SLN,NL,simmote01
48095,1969,SLN,NL,torrejo01
48137,1970,ATL,NL,aaronha01
48146,1970,ATL,NL,cepedor01
48166,1970,ATL,NL,niekrph01
48172,1970,ATL,NL,wilheho01
48180,1970,BAL,AL,cuellmi01
48197,1970,BAL,AL,palmeji01
48202,1970,BAL,AL,robinbr01
48203,1970,BAL,AL,robinfr02
48245,1970,BOS,AL,yastrca01
48286,1970,CHA,AL,aparilu01
48331,1970,CHN,NL,bankser01
48353,1970,CHN,NL,jenkife01
48366,1970,CHN,NL,santoro01
48370,1970,CHN,NL,wilheho01
48371,1970,CHN,NL,willibi01
48374,1970,CIN,NL,benchjo01
48389,1970,CIN,NL,mayle01
48395,1970,CIN,NL,perezto01
48452,1970,DET,AL,kalinal01
48457,1970,DET,AL,lolicmi01
48504,1970,HOU,NL,morgajo02
48559,1970,LAN,NL,garvest01
48585,1970,LAN,NL,suttodo01
48592,1970,MIN,AL,blylebe01
48596,1970,MIN,AL,carewro01
48603,1970,MIN,AL,kaatji01
48604,1970,MIN,AL,killeha01
48610,1970,MIN,AL,olivato01
48733,1970,NYA,AL,munsoth01
48768,1970,NYN,NL,ryanno01
48770,1970,NYN,NL,seaveto01
48781,1970,OAK,AL,campabe01
48789,1970,OAK,AL,fingero01
48795,1970,OAK,AL,hunteca01
48796,1970,OAK,AL,jacksre01
48799,1970,OAK,AL,larusto01
48820,1970,PHI,NL,bunniji01
48862,1970,PIT,NL,clemero01
48880,1970,PIT,NL,mazerbi01
48891,1970,PIT,NL,stargwi01
48954,1970,SFN,NL,maricju01
48956,1970,SFN,NL,mayswi01
48958,1970,SFN,NL,mccovwi01
48960,1970,SFN,NL,perryga01
48974,1970,SLN,NL,brocklo01
48978,1970,SLN,NL,carltst01
48987,1970,SLN,NL,gibsobo01
49010,1970,SLN,NL,simmote01
49013,1970,SLN,NL,torrejo01
49056,1971,ATL,NL,aaronha01
49063,1971,ATL,NL,cepedor01
49075,1971,ATL,NL,larusto01
49081,1971,ATL,NL,niekrph01
49089,1971,ATL,NL,wilheho01
49097,1971,BAL,AL,cuellmi01
49112,1971,BAL,AL,palmeji01
49117,1971,BAL,AL,robinbr01
49118,1971,BAL,AL,robinfr02
49122,1971,BOS,AL,aparilu01
49131,1971,BOS,AL,fiskca01
49157,1971,BOS,AL,yastrca01
49230,1971,CHN,NL,bankser01
49251,1971,CHN,NL,jenkife01
49265,1971,CHN,NL,santoro01
49271,1971,CHN,NL,willibi01
49272,1971,CIN,NL,benchjo01
49293,1971,CIN,NL,mayle01
49298,1971,CIN,NL,perezto01
49362,1971,DET,AL,kalinal01
49366,1971,DET,AL,lolicmi01
49407,1971,HOU,NL,morgajo02
49463,1971,LAN,NL,garvest01
49482,1971,LAN,NL,suttodo01
49485,1971,LAN,NL,wilheho01
49489,1971,MIN,AL,blylebe01
49494,1971,MIN,AL,carewro01
49502,1971,MIN,AL,kaatji01
49503,1971,MIN,AL,killeha01
49508,1971,MIN,AL,olivato01
49624,1971,NYA,AL,munsoth01
49660,1971,NYN,NL,ryanno01
49662,1971,NYN,NL,seaveto01
49675,1971,OAK,AL,campabe01
49682,1971,OAK,AL,fingero01
49690,1971,OAK,AL,hunteca01
49691,1971,OAK,AL,jacksre01
49695,1971,OAK,AL,larusto01
49714,1971,PHI,NL,bunniji01
49749,1971,PIT,NL,clemero01
49763,1971,PIT,NL,mazerbi01
49772,1971,PIT,NL,stargwi01
49842,1971,SFN,NL,maricju01
49843,1971,SFN,NL,mayswi01
49844,1971,SFN,NL,mccovwi01
49846,1971,SFN,NL,perryga01
49859,1971,SLN,NL,brocklo01
49863,1971,SLN,NL,carltst01
49868,1971,SLN,NL,gibsobo01
49891,1971,SLN,NL,simmote01
49895,1971,SLN,NL,torrejo01
49938,1972,ATL,NL,aaronha01
49946,1972,ATL,NL,cepedor01
49966,1972,ATL,NL,niekrph01
49983,1972,BAL,AL,cuellmi01
49996,1972,BAL,AL,palmeji01
50000,1972,BAL,AL,robinbr01
50006,1972,BOS,AL,aparilu01
50016,1972,BOS,AL,fiskca01
50043,1972,BOS,AL,yastrca01
50076,1972,CAL,AL,ryanno01
50099,1972,CHA,AL,gossari01
50143,1972,CHN,NL,jenkife01
50160,1972,CHN,NL,santoro01
50164,1972,CHN,NL,willibi01
50165,1972,CIN,NL,benchjo01
50185,1972,CIN,NL,morgajo02
50187,1972,CIN,NL,perezto01
50225,1972,CLE,AL,perryga01
50252,1972,DET,AL,kalinal01
50259,1972,DET,AL,lolicmi01
50293,1972,HOU,NL,mayle01
50351,1972,LAN,NL,garvest01
50368,1972,LAN,NL,robinfr02
50373,1972,LAN,NL,suttodo01
50375,1972,LAN,NL,wilheho01
50379,1972,MIN,AL,blylebe01
50383,1972,MIN,AL,carewro01
50392,1972,MIN,AL,kaatji01
50393,1972,MIN,AL,killeha01
50401,1972,MIN,AL,olivato01
50501,1972,NYA,AL,munsoth01
50531,1972,NYN,NL,mayswi01
50540,1972,NYN,NL,seaveto01
50555,1972,OAK,AL,campabe01
50556,1972,OAK,AL,cepedor01
50561,1972,OAK,AL,fingero01
50570,1972,OAK,AL,hunteca01
50571,1972,OAK,AL,jacksre01
50599,1972,PHI,NL,carltst01
50624,1972,PHI,NL,schmimi01
50635,1972,PIT,NL,clemero01
50649,1972,PIT,NL,mazerbi01
50658,1972,PIT,NL,stargwi01
50723,1972,SFN,NL,maricju01
50725,1972,SFN,NL,mayswi01
50726,1972,SFN,NL,mccovwi01
50747,1972,SLN,NL,brocklo01
50760,1972,SLN,NL,gibsobo01
50780,1972,SLN,NL,simmote01
50784,1972,SLN,NL,torrejo01
50826,1973,ATL,NL,aaronha01
50858,1973,ATL,NL,niekrph01
50879,1973,BAL,AL,cuellmi01
50892,1973,BAL,AL,palmeji01
50897,1973,BAL,AL,robinbr01
50902,1973,BOS,AL,aparilu01
50905,1973,BOS,AL,cepedor01
50910,1973,BOS,AL,fiskca01
50933,1973,BOS,AL,yastrca01
50959,1973,CAL,AL,robinfr02
50960,1973,CAL,AL,ryanno01
50990,1973,CHA,AL,gossari01
50996,1973,CHA,AL,kaatji01
51029,1973,CHN,NL,jenkife01
51033,1973,CHN,NL,larusto01
51046,1973,CHN,NL,santoro01
51048,1973,CHN,NL,willibi01
51052,1973,CIN,NL,benchjo01
51073,1973,CIN,NL,morgajo02
51077,1973,CIN,NL,perezto01
51109,1973,CLE,AL,perryga01
51136,1973,DET,AL,kalinal01
51141,1973,DET,AL,lolicmi01
51180,1973,HOU,NL,mayle01
51201,1973,KCA,AL,brettge01
51248,1973,LAN,NL,garvest01
51267,1973,LAN,NL,suttodo01
51273,1973,MIN,AL,blylebe01
51278,1973,MIN,AL,carewro01
51287,1973,MIN,AL,kaatji01
51288,1973,MIN,AL,killeha01
51293,1973,MIN,AL,olivato01
51403,1973,NYA,AL,munsoth01
51437,1973,NYN,NL,mayswi01
51448,1973,NYN,NL,seaveto01
51461,1973,OAK,AL,campabe01
51466,1973,OAK,AL,fingero01
51476,1973,OAK,AL,hunteca01
51477,1973,OAK,AL,jacksre01
51500,1973,PHI,NL,carltst01
51522,1973,PHI,NL,schmimi01
51561,1973,PIT,NL,stargwi01
51597,1973,SDN,NL,winfida01
51613,1973,SFN,NL,maricju01
51615,1973,SFN,NL,mccovwi01
51635,1973,SLN,NL,brocklo01
51649,1973,SLN,NL,gibsobo01
51667,1973,SLN,NL,simmote01
51673,1973,SLN,NL,torrejo01
51718,1974,ATL,NL,aaronha01
51745,1974,ATL,NL,niekrph01
51762,1974,BAL,AL,cuellmi01
51780,1974,BAL,AL,palmeji01
51784,1974,BAL,AL,robinbr01
51798,1974,BOS,AL,fiskca01
51808,1974,BOS,AL,maricju01
51817,1974,BOS,AL,riceji01
51822,1974,BOS,AL,yastrca01
51854,1974,CAL,AL,robinfr02
51856,1974,CAL,AL,ryanno01
51879,1974,CHA,AL,gossari01
51887,1974,CHA,AL,kaatji01
51901,1974,CHA,AL,santoro01
51944,1974,CHN,NL,willibi01
51948,1974,CIN,NL,benchjo01
51973,1974,CIN,NL,morgajo02
51977,1974,CIN,NL,perezto01
52014,1974,CLE,AL,perryga01
52017,1974,CLE,AL,robinfr02
52037,1974,DET,AL,kalinal01
52044,1974,DET,AL,lolicmi01
52083,1974,HOU,NL,mayle01
52100,1974,KCA,AL,brettge01
52103,1974,KCA,AL,cepedor01
52141,1974,LAN,NL,garvest01
52163,1974,LAN,NL,suttodo01
52168,1974,MIN,AL,blylebe01
52176,1974,MIN,AL,carewro01
52190,1974,MIN,AL,killeha01
52193,1974,MIN,AL,olivato01
52234,1974,ML4,AL,yountro01
52240,1974,MON,NL,cartega01
52299,1974,NYA,AL,munsoth01
52349,1974,NYN,NL,seaveto01
52362,1974,OAK,AL,campabe01
52365,1974,OAK,AL,fingero01
52375,1974,OAK,AL,hunteca01
52376,1974,OAK,AL,jacksre01
52399,1974,PHI,NL,carltst01
52423,1974,PHI,NL,schmimi01
52468,1974,PIT,NL,stargwi01
52500,1974,SDN,NL,mccovwi01
52515,1974,SDN,NL,winfida01
52554,1974,SLN,NL,brocklo01
52564,1974,SLN,NL,gibsobo01
52588,1974,SLN,NL,simmote01
52592,1974,SLN,NL,torrejo01
52614,1974,TEX,AL,jenkife01
52657,1975,ATL,NL,niekrph01
52678,1975,BAL,AL,cuellmi01
52693,1975,BAL,AL,mayle01
52699,1975,BAL,AL,palmeji01
52701,1975,BAL,AL,robinbr01
52720,1975,BOS,AL,fiskca01
52737,1975,BOS,AL,riceji01
52742,1975,BOS,AL,yastrca01
52782,1975,CAL,AL,ryanno01
52799,1975,CHA,AL,gossari01
52807,1975,CHA,AL,kaatji01
52872,1975,CIN,NL,benchjo01
52891,1975,CIN,NL,morgajo02
52894,1975,CIN,NL,perezto01
52914,1975,CLE,AL,eckerde01
52929,1975,CLE,AL,perryga01
52935,1975,CLE,AL,robinfr02
52960,1975,DET,AL,lolicmi01
53015,1975,KCA,AL,brettge01
53022,1975,KCA,AL,killeha01
53056,1975,LAN,NL,garvest01
53065,1975,LAN,NL,maricju01
53078,1975,LAN,NL,suttodo01
53085,1975,MIN,AL,blylebe01
53094,1975,MIN,AL,carewro01
53109,1975,MIN,AL,olivato01
53118,1975,ML4,AL,aaronha01
53153,1975,ML4,AL,yountro01
53159,1975,MON,NL,cartega01
53206,1975,NYA,AL,hunteca01
53215,1975,NYA,AL,munsoth01
53255,1975,NYN,NL,seaveto01
53262,1975,NYN,NL,torrejo01
53272,1975,OAK,AL,campabe01
53274,1975,OAK,AL,fingero01
53284,1975,OAK,AL,jacksre01
53307,1975,OAK,AL,willibi01
53315,1975,PHI,NL,carltst01
53341,1975,PHI,NL,schmimi01
53376,1975,PIT,NL,stargwi01
53403,1975,SDN,NL,mccovwi01
53418,1975,SDN,NL,winfida01
53460,1975,SLN,NL,brocklo01
53471,1975,SLN,NL,gibsobo01
53493,1975,SLN,NL,simmote01
53519,1975,TEX,AL,jenkife01
53527,1975,TEX,AL,perryga01
53568,1976,ATL,NL,niekrph01
53588,1976,BAL,AL,cuellmi01
53603,1976,BAL,AL,jacksre01
53606,1976,BAL,AL,mayle01
53614,1976,BAL,AL,palmeji01
53615,1976,BAL,AL,robinbr01
53628,1976,BOS,AL,fiskca01
53633,1976,BOS,AL,jenkife01
53645,1976,BOS,AL,riceji01
53650,1976,BOS,AL,yastrca01
53684,1976,CAL,AL,ryanno01
53708,1976,CHA,AL,gossari01
53721,1976,CHA,AL,minosmi01
53765,1976,CHN,NL,suttebr01
53777,1976,CIN,NL,benchjo01
53793,1976,CIN,NL,morgajo02
53796,1976,CIN,NL,perezto01
53814,1976,CLE,AL,eckerde01
53832,1976,CLE,AL,robinfr02
53907,1976,KCA,AL,brettge01
53952,1976,LAN,NL,garvest01
53976,1976,LAN,NL,suttodo01
53982,1976,MIN,AL,blylebe01
53989,1976,MIN,AL,carewro01
54001,1976,MIN,AL,olivato01
54011,1976,ML4,AL,aaronha01
54051,1976,ML4,AL,yountro01
54056,1976,MON,NL,cartega01
54060,1976,MON,NL,dawsoan01
54115,1976,NYA,AL,hunteca01
54125,1976,NYA,AL,munsoth01
54159,1976,NYN,NL,lolicmi01
54168,1976,NYN,NL,seaveto01
54172,1976,NYN,NL,torrejo01
54184,1976,OAK,AL,campabe01
54187,1976,OAK,AL,fingero01
54197,1976,OAK,AL,mccovwi01
54212,1976,OAK,AL,willibi01
54221,1976,PHI,NL,carltst01
54228,1976,PHI,NL,kaatji01
54239,1976,PHI,NL,schmimi01
54272,1976,PIT,NL,stargwi01
54297,1976,SDN,NL,mccovwi01
54312,1976,SDN,NL,winfida01
54351,1976,SLN,NL,brocklo01
54380,1976,SLN,NL,simmote01
54394,1976,TEX,AL,blylebe01
54413,1976,TEX,AL,perryga01
54455,1977,ATL,NL,niekrph01
54488,1977,BAL,AL,mayle01
54494,1977,BAL,AL,murraed02
54496,1977,BAL,AL,palmeji01
54498,1977,BAL,AL,robinbr01
54522,1977,BOS,AL,fiskca01
54528,1977,BOS,AL,jenkife01
54536,1977,BOS,AL,riceji01
54542,1977,BOS,AL,yastrca01
54553,1977,CAL,AL,cuellmi01
54580,1977,CAL,AL,ryanno01
54663,1977,CHN,NL,suttebr01
54672,1977,CIN,NL,benchjo01
54691,1977,CIN,NL,morgajo02
54699,1977,CIN,NL,seaveto01
54716,1977,CLE,AL,eckerde01
54757,1977,DET,AL,morrija02
54770,1977,DET,AL,trammal01
54814,1977,KCA,AL,brettge01
54853,1977,LAN,NL,garvest01
54878,1977,LAN,NL,suttodo01
54890,1977,MIN,AL,carewro01
54954,1977,ML4,AL,yountro01
54960,1977,MON,NL,cartega01
54963,1977,MON,NL,dawsoan01
54980,1977,MON,NL,perezto01
55005,1977,NYA,AL,hunteca01
55006,1977,NYA,AL,jacksre01
55014,1977,NYA,AL,munsoth01
55057,1977,NYN,NL,seaveto01
55063,1977,NYN,NL,torrejo01
55115,1977,PHI,NL,carltst01
55125,1977,PHI,NL,kaatji01
55136,1977,PHI,NL,schmimi01
55155,1977,PIT,NL,gossari01
55174,1977,PIT,NL,stargwi01
55186,1977,SDN,NL,fingero01
55214,1977,SDN,NL,winfida01
55278,1977,SFN,NL,mccovwi01
55294,1977,SLN,NL,brocklo01
55323,1977,SLN,NL,simmote01
55338,1977,TEX,AL,blylebe01
55341,1977,TEX,AL,campabe01
55364,1977,TEX,AL,perryga01
55437,1978,ATL,NL,niekrph01
55471,1978,BAL,AL,mayle01
55474,1978,BAL,AL,murraed02
55475,1978,BAL,AL,palmeji01
55494,1978,BOS,AL,eckerde01
55496,1978,BOS,AL,fiskca01
55506,1978,BOS,AL,riceji01
55514,1978,BOS,AL,yastrca01
55544,1978,CAL,AL,ryanno01
55623,1978,CHN,NL,suttebr01
55631,1978,CIN,NL,benchjo01
55651,1978,CIN,NL,morgajo02
55658,1978,CIN,NL,seaveto01
55715,1978,DET,AL,morrija02
55728,1978,DET,AL,trammal01
55776,1978,KCA,AL,brettge01
55819,1978,LAN,NL,garvest01
55845,1978,LAN,NL,suttodo01
55851,1978,MIN,AL,carewro01
55900,1978,ML4,AL,molitpa01
55915,1978,ML4,AL,yountro01
55919,1978,MON,NL,cartega01
55922,1978,MON,NL,dawsoan01
55941,1978,MON,NL,perezto01
55964,1978,NYA,AL,gossari01
55970,1978,NYA,AL,hunteca01
55971,1978,NYA,AL,jacksre01
55980,1978,NYA,AL,munsoth01
56081,1978,PHI,NL,carltst01
56093,1978,PHI,NL,kaatji01
56110,1978,PHI,NL,schmimi01
56116,1978,PIT,NL,blylebe01
56145,1978,PIT,NL,stargwi01
56160,1978,SDN,NL,fingero01
56168,1978,SDN,NL,lolicmi01
56172,1978,SDN,NL,perryga01
56178,1978,SDN,NL,smithoz01
56187,1978,SDN,NL,winfida01
56244,1978,SFN,NL,mccovwi01
56256,1978,SLN,NL,brocklo01
56286,1978,SLN,NL,simmote01
56301,1978,TEX,AL,campabe01
56311,1978,TEX,AL,jenkife01
56397,1979,ATL,NL,niekrph01
56427,1979,BAL,AL,mayle01
56430,1979,BAL,AL,murraed02
56431,1979,BAL,AL,palmeji01
56449,1979,BOS,AL,eckerde01
56452,1979,BOS,AL,fiskca01
56464,1979,BOS,AL,riceji01
56474,1979,BOS,AL,yastrca01
56482,1979,CAL,AL,campabe01
56483,1979,CAL,AL,carewro01
56510,1979,CAL,AL,ryanno01
56591,1979,CHN,NL,suttebr01
56597,1979,CIN,NL,benchjo01
56618,1979,CIN,NL,morgajo02
56625,1979,CIN,NL,seaveto01
56683,1979,DET,AL,morrija02
56697,1979,DET,AL,trammal01
56746,1979,KCA,AL,brettge01
56790,1979,LAN,NL,garvest01
56812,1979,LAN,NL,suttodo01
56870,1979,ML4,AL,molitpa01
56883,1979,ML4,AL,yountro01
56888,1979,MON,NL,cartega01
56891,1979,MON,NL,dawsoan01
56905,1979,MON,NL,perezto01
56906,1979,MON,NL,raineti01
56932,1979,NYA,AL,gossari01
56937,1979,NYA,AL,hunteca01
56938,1979,NYA,AL,jacksre01
56943,1979,NYA,AL,kaatji01
56946,1979,NYA,AL,munsoth01
57016,1979,OAK,AL,henderi01
57044,1979,PHI,NL,carltst01
57050,1979,PHI,NL,kaatji01
57070,1979,PHI,NL,schmimi01
57078,1979,PIT,NL,blylebe01
57104,1979,PIT,NL,stargwi01
57117,1979,SDN,NL,fingero01
57127,1979,SDN,NL,lolicmi01
57132,1979,SDN,NL,perryga01
57137,1979,SDN,NL,smithoz01
57143,1979,SDN,NL,winfida01
57200,1979,SFN,NL,mccovwi01
57215,1979,SLN,NL,brocklo01
57243,1979,SLN,NL,simmote01
57257,1979,TEX,AL,campabe01
57269,1979,TEX,AL,jenkife01
57355,1980,ATL,NL,niekrph01
57384,1980,BAL,AL,mayle01
57386,1980,BAL,AL,murraed02
57387,1980,BAL,AL,palmeji01
57407,1980,BOS,AL,eckerde01
57409,1980,BOS,AL,fiskca01
57421,1980,BOS,AL,perezto01
57427,1980,BOS,AL,riceji01
57436,1980,BOS,AL,yastrca01
57441,1980,CAL,AL,campabe01
57442,1980,CAL,AL,carewro01
57478,1980,CHA,AL,baineha01
57500,1980,CHA,AL,minosmi01
57544,1980,CHN,NL,smithle02
57545,1980,CHN,NL,suttebr01
57553,1980,CIN,NL,benchjo01
57580,1980,CIN,NL,seaveto01
57632,1980,DET,AL,morrija02
57644,1980,DET,AL,trammal01
57669,1980,HOU,NL,morgajo02
57679,1980,HOU,NL,ryanno01
57688,1980,KCA,AL,brettge01
57730,1980,LAN,NL,garvest01
57750,1980,LAN,NL,suttodo01
57814,1980,ML4,AL,molitpa01
57825,1980,ML4,AL,yountro01
57829,1980,MON,NL,cartega01
57832,1980,MON,NL,dawsoan01
57851,1980,MON,NL,raineti01
57873,1980,NYA,AL,gossari01
57878,1980,NYA,AL,jacksre01
57881,1980,NYA,AL,kaatji01
57888,1980,NYA,AL,perryga01
57957,1980,OAK,AL,henderi01
57982,1980,PHI,NL,carltst01
58007,1980,PHI,NL,schmimi01
58020,1980,PIT,NL,blylebe01
58050,1980,PIT,NL,stargwi01
58064,1980,SDN,NL,fingero01
58080,1980,SDN,NL,smithoz01
58086,1980,SDN,NL,winfida01
58140,1980,SFN,NL,mccovwi01
58173,1980,SLN,NL,kaatji01
58193,1980,SLN,NL,simmote01
58220,1980,TEX,AL,jenkife01
58231,1980,TEX,AL,perryga01
58307,1981,ATL,NL,niekrph01
58309,1981,ATL,NL,perryga01
58341,1981,BAL,AL,murraed02
58342,1981,BAL,AL,palmeji01
58343,1981,BAL,AL,ripkeca01
58360,1981,BOS,AL,eckerde01
58371,1981,BOS,AL,perezto01
58375,1981,BOS,AL,riceji01
58385,1981,BOS,AL,yastrca01
58391,1981,CAL,AL,campabe01
58392,1981,CAL,AL,carewro01
58425,1981,CHA,AL,baineha01
58433,1981,CHA,AL,fiskca01
58488,1981,CHN,NL,smithle02
58498,1981,CIN,NL,benchjo01
58525,1981,CIN,NL,seaveto01
58532,1981,CLE,AL,blylebe01
58579,1981,DET,AL,morrija02
58591,1981,DET,AL,trammal01
58621,1981,HOU,NL,ryanno01
58628,1981,HOU,NL,suttodo01
58635,1981,KCA,AL,brettge01
58651,1981,KCA,AL,mayle01
58675,1981,LAN,NL,garvest01
58754,1981,ML4,AL,fingero01
58762,1981,ML4,AL,molitpa01
58770,1981,ML4,AL,simmote01
58775,1981,ML4,AL,yountro01
58779,1981,MON,NL,cartega01
58781,1981,MON,NL,dawsoan01
58803,1981,MON,NL,raineti01
58830,1981,NYA,AL,gossari01
58833,1981,NYA,AL,jacksre01
58857,1981,NYA,AL,winfida01
58910,1981,OAK,AL,henderi01
58943,1981,PHI,NL,carltst01
58965,1981,PHI,NL,sandbry01
